Tren_ID;Origen_Global;Desti_Global;Estacio;Ordre;Previst;Real;Retard_Min;Estat
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;ARENYS DE MAR;17;387.00;388.00;1.00;PUNTUAL
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;CANET DE MAR;18;392.50;392.00;-0.50;PUNTUAL
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;SANT POL DE MAR;19;397.00;396.00;-1.00;PUNTUAL
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;CALELLA;20;401.50;400.00;-1.50;PUNTUAL
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;PINEDA DE MAR;21;406.00;404.00;-2.00;PUNTUAL
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;SANTA SUSANNA;22;409.50;410.00;0.50;PUNTUAL
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;MALGRAT DE MAR;23;413.00;414.00;1.00;PUNTUAL
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;BLANES;24;419.50;420.00;0.50;PUNTUAL
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;TORDERA;25;426.00;426.00;0.00;PUNTUAL
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;TORDERA;1;322.00;322.00;0.00;PUNTUAL
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;BLANES;2;328.50;326.00;-2.50;AVANÇAT
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;MALGRAT DE MAR;3;335.00;334.00;-1.00;PUNTUAL
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;SANTA SUSANNA;4;338.50;338.00;-0.50;PUNTUAL
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;PINEDA DE MAR;5;342.00;342.00;0.00;PUNTUAL
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;CALELLA;6;346.50;346.00;-0.50;PUNTUAL
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;SANT POL DE MAR;7;351.00;350.00;-1.00;PUNTUAL
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;CANET DE MAR;8;355.50;356.00;0.50;PUNTUAL
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;ARENYS DE MAR;9;361.00;360.00;-1.00;PUNTUAL
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;SANT ANDREU DE LLAVANERES;10;366.50;364.00;-2.50;AVANÇAT
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;MATARO;11;372.00;370.00;-2.00;PUNTUAL
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;CABRERA DE MAR-VILASSAR DE MAR;12;376.50;376.00;-0.50;PUNTUAL
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;VILASSAR DE MAR;13;380.00;380.00;0.00;PUNTUAL
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;PREMIA DE MAR;14;383.50;384.00;0.50;PUNTUAL
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;OCATA;15;387.00;388.00;1.00;PUNTUAL
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;EL MASNOU;16;389.50;392.00;2.50;TARD
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;MONTGAT-NORD;17;393.00;396.00;3.00;TARD
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;MONTGAT;18;395.50;400.00;4.50;TARD
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;BADALONA;19;399.00;404.00;5.00;TARD
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;SANT ADRIA DE BESOS;20;402.50;408.00;5.50;TARD
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;BARCELONA-CLOT-ARAGO;21;408.00;412.00;4.00;TARD
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;ARC DE TRIOMF;22;412.50;416.00;3.50;TARD
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;PLACA DE CATALUNYA;23;416.00;420.00;4.00;TARD
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;BARCELONA-SANTS;24;420.50;424.00;3.50;TARD
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;L'HOSPITALET DE LLOBREGAT;25;426.00;428.00;2.00;PUNTUAL
2499468913680;L'HOSPITALET DE LLOBREGAT;TORDERA;L'HOSPITALET DE LLOBREGAT;1;354.00;354.00;0.00;PUNTUAL
2499468913680;L'HOSPITALET DE LLOBREGAT;TORDERA;BARCELONA-SANTS;2;359.50;356.00;-3.50;AVANÇAT
2499468913680;L'HOSPITALET DE LLOBREGAT;TORDERA;PLACA DE CATALUNYA;3;364.00;362.00;-2.00;PUNTUAL
2499468913680;L'HOSPITALET DE LLOBREGAT;TORDERA;ARC DE TRIOMF;4;367.50;368.00;0.50;PUNTUAL
2499468913680;L'HOSPITALET DE LLOBREGAT;TORDERA;BARCELONA-CLOT-ARAGO;5;372.00;372.00;0.00;PUNTUAL
2499468913680;L'HOSPITALET DE LLOBREGAT;TORDERA;SANT ADRIA DE BESOS;6;377.50;376.00;-1.50;PUNTUAL
2499468913680;L'HOSPITALET DE LLOBREGAT;TORDERA;BADALONA;7;381.00;380.00;-1.00;PUNTUAL
2499468913680;L'HOSPITALET DE LLOBREGAT;TORDERA;MONTGAT;8;384.50;384.00;-0.50;PUNTUAL
2499468913680;L'HOSPITALET DE LLOBREGAT;TORDERA;MONTGAT-NORD;9;387.00;388.00;1.00;PUNTUAL
2499468913680;L'HOSPITALET DE LLOBREGAT;TORDERA;EL MASNOU;10;390.50;392.00;1.50;PUNTUAL
2499468913680;L'HOSPITALET DE LLOBREGAT;TORDERA;OCATA;11;393.00;396.00;3.00;TARD
2499468913680;L'HOSPITALET DE LLOBREGAT;TORDERA;PREMIA DE MAR;12;396.50;400.00;3.50;TARD
2499468913680;L'HOSPITALET DE LLOBREGAT;TORDERA;VILASSAR DE MAR;13;400.00;404.00;4.00;TARD
2499468913680;L'HOSPITALET DE LLOBREGAT;TORDERA;CABRERA DE MAR-VILASSAR DE MAR;14;403.50;408.00;4.50;TARD
2499468913680;L'HOSPITALET DE LLOBREGAT;TORDERA;MATARO;15;408.00;412.00;4.00;TARD
2499468913680;L'HOSPITALET DE LLOBREGAT;TORDERA;SANT ANDREU DE LLAVANERES;16;413.50;416.00;2.50;TARD
2499468913680;L'HOSPITALET DE LLOBREGAT;TORDERA;ARENYS DE MAR;17;419.00;420.00;1.00;PUNTUAL
2499468913680;L'HOSPITALET DE LLOBREGAT;TORDERA;CANET DE MAR;18;424.50;424.00;-0.50;PUNTUAL
2499468913680;L'HOSPITALET DE LLOBREGAT;TORDERA;SANT POL DE MAR;19;429.00;428.00;-1.00;PUNTUAL
2499468913680;L'HOSPITALET DE LLOBREGAT;TORDERA;CALELLA;20;433.50;432.00;-1.50;PUNTUAL
2499468913680;L'HOSPITALET DE LLOBREGAT;TORDERA;PINEDA DE MAR;21;438.00;436.00;-2.00;PUNTUAL
2499468913680;L'HOSPITALET DE LLOBREGAT;TORDERA;SANTA SUSANNA;22;441.50;442.00;0.50;PUNTUAL
2499468913680;L'HOSPITALET DE LLOBREGAT;TORDERA;MALGRAT DE MAR;23;445.00;446.00;1.00;PUNTUAL
2499468913680;L'HOSPITALET DE LLOBREGAT;TORDERA;BLANES;24;451.50;452.00;0.50;PUNTUAL
2499468913680;L'HOSPITALET DE LLOBREGAT;TORDERA;TORDERA;25;458.00;458.00;0.00;PUNTUAL
2499468914064;TORDERA;L'HOSPITALET DE LLOBREGAT;TORDERA;1;354.00;354.00;0.00;PUNTUAL
2499468914064;TORDERA;L'HOSPITALET DE LLOBREGAT;BLANES;2;360.50;358.00;-2.50;AVANÇAT
2499468914064;TORDERA;L'HOSPITALET DE LLOBREGAT;MALGRAT DE MAR;3;367.00;366.00;-1.00;PUNTUAL
2499468914064;TORDERA;L'HOSPITALET DE LLOBREGAT;SANTA SUSANNA;4;370.50;370.00;-0.50;PUNTUAL
2499468914064;TORDERA;L'HOSPITALET DE LLOBREGAT;PINEDA DE MAR;5;374.00;374.00;0.00;PUNTUAL
2499468914064;TORDERA;L'HOSPITALET DE LLOBREGAT;CALELLA;6;378.50;378.00;-0.50;PUNTUAL
2499468914064;TORDERA;L'HOSPITALET DE LLOBREGAT;SANT POL DE MAR;7;383.00;382.00;-1.00;PUNTUAL
2499468914064;TORDERA;L'HOSPITALET DE LLOBREGAT;CANET DE MAR;8;387.50;386.00;-1.50;PUNTUAL
2499468914064;TORDERA;L'HOSPITALET DE LLOBREGAT;ARENYS DE MAR;9;393.00;390.00;-3.00;AVANÇAT
2499468914064;TORDERA;L'HOSPITALET DE LLOBREGAT;SANT ANDREU DE LLAVANERES;10;398.50;396.00;-2.50;AVANÇAT
2499468914064;TORDERA;L'HOSPITALET DE LLOBREGAT;MATARO;11;404.00;402.00;-2.00;PUNTUAL
2499468914064;TORDERA;L'HOSPITALET DE LLOBREGAT;CABRERA DE MAR-VILASSAR DE MAR;12;408.50;408.00;-0.50;PUNTUAL
2499468914064;TORDERA;L'HOSPITALET DE LLOBREGAT;VILASSAR DE MAR;13;412.00;412.00;0.00;PUNTUAL
2499468914064;TORDERA;L'HOSPITALET DE LLOBREGAT;PREMIA DE MAR;14;415.50;416.00;0.50;PUNTUAL
2499468914064;TORDERA;L'HOSPITALET DE LLOBREGAT;OCATA;15;419.00;420.00;1.00;PUNTUAL
2499468914064;TORDERA;L'HOSPITALET DE LLOBREGAT;EL MASNOU;16;421.50;424.00;2.50;TARD
2499468914064;TORDERA;L'HOSPITALET DE LLOBREGAT;MONTGAT-NORD;17;425.00;428.00;3.00;TARD
2499468914064;TORDERA;L'HOSPITALET DE LLOBREGAT;MONTGAT;18;427.50;432.00;4.50;TARD
2499468914064;TORDERA;L'HOSPITALET DE LLOBREGAT;BADALONA;19;431.00;436.00;5.00;TARD
2499468914064;TORDERA;L'HOSPITALET DE LLOBREGAT;SANT ADRIA DE BESOS;20;434.50;442.00;7.50;TARD
2499468914064;TORDERA;L'HOSPITALET DE LLOBREGAT;BARCELONA-CLOT-ARAGO;21;440.00;446.00;6.00;TARD
2499468914064;TORDERA;L'HOSPITALET DE LLOBREGAT;ARC DE TRIOMF;22;444.50;450.00;5.50;TARD
2499468914064;TORDERA;L'HOSPITALET DE LLOBREGAT;PLACA DE CATALUNYA;23;448.00;454.00;6.00;TARD
2499468914064;TORDERA;L'HOSPITALET DE LLOBREGAT;BARCELONA-SANTS;24;452.50;458.00;5.50;TARD
2499468914064;TORDERA;L'HOSPITALET DE LLOBREGAT;L'HOSPITALET DE LLOBREGAT;25;458.00;462.00;4.00;TARD
2499460223808;L'HOSPITALET DE LLOBREGAT;TORDERA;L'HOSPITALET DE LLOBREGAT;1;386.00;386.00;0.00;PUNTUAL
2499460223808;L'HOSPITALET DE LLOBREGAT;TORDERA;BARCELONA-SANTS;2;391.50;388.00;-3.50;AVANÇAT
2499460223808;L'HOSPITALET DE LLOBREGAT;TORDERA;PLACA DE CATALUNYA;3;396.00;394.00;-2.00;PUNTUAL
2499460223808;L'HOSPITALET DE LLOBREGAT;TORDERA;ARC DE TRIOMF;4;399.50;400.00;0.50;PUNTUAL
2499460223808;L'HOSPITALET DE LLOBREGAT;TORDERA;BARCELONA-CLOT-ARAGO;5;404.00;404.00;0.00;PUNTUAL
2499460223808;L'HOSPITALET DE LLOBREGAT;TORDERA;SANT ADRIA DE BESOS;6;409.50;408.00;-1.50;PUNTUAL
2499460223808;L'HOSPITALET DE LLOBREGAT;TORDERA;BADALONA;7;413.00;412.00;-1.00;PUNTUAL
2499460223808;L'HOSPITALET DE LLOBREGAT;TORDERA;MONTGAT;8;416.50;416.00;-0.50;PUNTUAL
2499460223808;L'HOSPITALET DE LLOBREGAT;TORDERA;MONTGAT-NORD;9;419.00;420.00;1.00;PUNTUAL
2499460223808;L'HOSPITALET DE LLOBREGAT;TORDERA;EL MASNOU;10;422.50;424.00;1.50;PUNTUAL
2499460223808;L'HOSPITALET DE LLOBREGAT;TORDERA;OCATA;11;425.00;428.00;3.00;TARD
2499460223808;L'HOSPITALET DE LLOBREGAT;TORDERA;PREMIA DE MAR;12;428.50;432.00;3.50;TARD
2499460223808;L'HOSPITALET DE LLOBREGAT;TORDERA;VILASSAR DE MAR;13;432.00;436.00;4.00;TARD
2499460223808;L'HOSPITALET DE LLOBREGAT;TORDERA;CABRERA DE MAR-VILASSAR DE MAR;14;435.50;440.00;4.50;TARD
2499460223808;L'HOSPITALET DE LLOBREGAT;TORDERA;MATARO;15;440.00;444.00;4.00;TARD
2499460223808;L'HOSPITALET DE LLOBREGAT;TORDERA;SANT ANDREU DE LLAVANERES;16;445.50;448.00;2.50;TARD
2499460223808;L'HOSPITALET DE LLOBREGAT;TORDERA;ARENYS DE MAR;17;451.00;452.00;1.00;PUNTUAL
2499460223808;L'HOSPITALET DE LLOBREGAT;TORDERA;CANET DE MAR;18;456.50;456.00;-0.50;PUNTUAL
2499460223808;L'HOSPITALET DE LLOBREGAT;TORDERA;SANT POL DE MAR;19;461.00;460.00;-1.00;PUNTUAL
2499460223808;L'HOSPITALET DE LLOBREGAT;TORDERA;CALELLA;20;465.50;464.00;-1.50;PUNTUAL
2499460223808;L'HOSPITALET DE LLOBREGAT;TORDERA;PINEDA DE MAR;21;470.00;468.00;-2.00;PUNTUAL
2499460223808;L'HOSPITALET DE LLOBREGAT;TORDERA;SANTA SUSANNA;22;473.50;474.00;0.50;PUNTUAL
2499460223808;L'HOSPITALET DE LLOBREGAT;TORDERA;MALGRAT DE MAR;23;477.00;478.00;1.00;PUNTUAL
2499460223808;L'HOSPITALET DE LLOBREGAT;TORDERA;BLANES;24;483.50;484.00;0.50;PUNTUAL
2499460223808;L'HOSPITALET DE LLOBREGAT;TORDERA;TORDERA;25;490.00;490.00;0.00;PUNTUAL
2499460223376;TORDERA;L'HOSPITALET DE LLOBREGAT;TORDERA;1;386.00;386.00;0.00;PUNTUAL
2499460223376;TORDERA;L'HOSPITALET DE LLOBREGAT;BLANES;2;392.50;390.00;-2.50;AVANÇAT
2499460223376;TORDERA;L'HOSPITALET DE LLOBREGAT;MALGRAT DE MAR;3;399.00;398.00;-1.00;PUNTUAL
2499460223376;TORDERA;L'HOSPITALET DE LLOBREGAT;SANTA SUSANNA;4;402.50;402.00;-0.50;PUNTUAL
2499460223376;TORDERA;L'HOSPITALET DE LLOBREGAT;PINEDA DE MAR;5;406.00;406.00;0.00;PUNTUAL
2499460223376;TORDERA;L'HOSPITALET DE LLOBREGAT;CALELLA;6;410.50;410.00;-0.50;PUNTUAL
2499460223376;TORDERA;L'HOSPITALET DE LLOBREGAT;SANT POL DE MAR;7;415.00;414.00;-1.00;PUNTUAL
2499460223376;TORDERA;L'HOSPITALET DE LLOBREGAT;CANET DE MAR;8;419.50;418.00;-1.50;PUNTUAL
2499460223376;TORDERA;L'HOSPITALET DE LLOBREGAT;ARENYS DE MAR;9;425.00;422.00;-3.00;AVANÇAT
2499460223376;TORDERA;L'HOSPITALET DE LLOBREGAT;SANT ANDREU DE LLAVANERES;10;430.50;428.00;-2.50;AVANÇAT
2499460223376;TORDERA;L'HOSPITALET DE LLOBREGAT;MATARO;11;436.00;434.00;-2.00;PUNTUAL
2499460223376;TORDERA;L'HOSPITALET DE LLOBREGAT;CABRERA DE MAR-VILASSAR DE MAR;12;440.50;440.00;-0.50;PUNTUAL
2499460223376;TORDERA;L'HOSPITALET DE LLOBREGAT;VILASSAR DE MAR;13;444.00;444.00;0.00;PUNTUAL
2499460223376;TORDERA;L'HOSPITALET DE LLOBREGAT;PREMIA DE MAR;14;447.50;448.00;0.50;PUNTUAL
2499460223376;TORDERA;L'HOSPITALET DE LLOBREGAT;OCATA;15;451.00;452.00;1.00;PUNTUAL
2499460223376;TORDERA;L'HOSPITALET DE LLOBREGAT;EL MASNOU;16;453.50;456.00;2.50;TARD
2499460223376;TORDERA;L'HOSPITALET DE LLOBREGAT;MONTGAT-NORD;17;457.00;460.00;3.00;TARD
2499460223376;TORDERA;L'HOSPITALET DE LLOBREGAT;MONTGAT;18;459.50;464.00;4.50;TARD
2499460223376;TORDERA;L'HOSPITALET DE LLOBREGAT;BADALONA;19;463.00;468.00;5.00;TARD
2499460223376;TORDERA;L'HOSPITALET DE LLOBREGAT;SANT ADRIA DE BESOS;20;466.50;472.00;5.50;TARD
2499460223376;TORDERA;L'HOSPITALET DE LLOBREGAT;BARCELONA-CLOT-ARAGO;21;472.00;476.00;4.00;TARD
2499460223376;TORDERA;L'HOSPITALET DE LLOBREGAT;ARC DE TRIOMF;22;476.50;480.00;3.50;TARD
2499460223376;TORDERA;L'HOSPITALET DE LLOBREGAT;PLACA DE CATALUNYA;23;480.00;484.00;4.00;TARD
2499460223376;TORDERA;L'HOSPITALET DE LLOBREGAT;BARCELONA-SANTS;24;484.50;488.00;3.50;TARD
2499460223376;TORDERA;L'HOSPITALET DE LLOBREGAT;L'HOSPITALET DE LLOBREGAT;25;490.00;492.00;2.00;PUNTUAL
2499460223040;L'HOSPITALET DE LLOBREGAT;TORDERA;L'HOSPITALET DE LLOBREGAT;1;418.00;418.00;0.00;PUNTUAL
2499460223040;L'HOSPITALET DE LLOBREGAT;TORDERA;BARCELONA-SANTS;2;423.50;420.00;-3.50;AVANÇAT
2499460223040;L'HOSPITALET DE LLOBREGAT;TORDERA;PLACA DE CATALUNYA;3;428.00;426.00;-2.00;PUNTUAL
2499460223040;L'HOSPITALET DE LLOBREGAT;TORDERA;ARC DE TRIOMF;4;431.50;432.00;0.50;PUNTUAL
2499460223040;L'HOSPITALET DE LLOBREGAT;TORDERA;BARCELONA-CLOT-ARAGO;5;436.00;436.00;0.00;PUNTUAL
2499460223040;L'HOSPITALET DE LLOBREGAT;TORDERA;SANT ADRIA DE BESOS;6;441.50;440.00;-1.50;PUNTUAL
2499460223040;L'HOSPITALET DE LLOBREGAT;TORDERA;BADALONA;7;445.00;444.00;-1.00;PUNTUAL
2499460223040;L'HOSPITALET DE LLOBREGAT;TORDERA;MONTGAT;8;448.50;448.00;-0.50;PUNTUAL
2499460223040;L'HOSPITALET DE LLOBREGAT;TORDERA;MONTGAT-NORD;9;451.00;452.00;1.00;PUNTUAL
2499460223040;L'HOSPITALET DE LLOBREGAT;TORDERA;EL MASNOU;10;454.50;456.00;1.50;PUNTUAL
2499460223040;L'HOSPITALET DE LLOBREGAT;TORDERA;OCATA;11;457.00;460.00;3.00;TARD
2499460223040;L'HOSPITALET DE LLOBREGAT;TORDERA;PREMIA DE MAR;12;460.50;464.00;3.50;TARD
2499460223040;L'HOSPITALET DE LLOBREGAT;TORDERA;VILASSAR DE MAR;13;464.00;468.00;4.00;TARD
2499460223040;L'HOSPITALET DE LLOBREGAT;TORDERA;CABRERA DE MAR-VILASSAR DE MAR;14;467.50;472.00;4.50;TARD
2499460223040;L'HOSPITALET DE LLOBREGAT;TORDERA;MATARO;15;472.00;476.00;4.00;TARD
2499460223040;L'HOSPITALET DE LLOBREGAT;TORDERA;SANT ANDREU DE LLAVANERES;16;477.50;480.00;2.50;TARD
2499460223040;L'HOSPITALET DE LLOBREGAT;TORDERA;ARENYS DE MAR;17;483.00;484.00;1.00;PUNTUAL
2499460223040;L'HOSPITALET DE LLOBREGAT;TORDERA;CANET DE MAR;18;488.50;488.00;-0.50;PUNTUAL
2499460223040;L'HOSPITALET DE LLOBREGAT;TORDERA;SANT POL DE MAR;19;493.00;492.00;-1.00;PUNTUAL
2499460223040;L'HOSPITALET DE LLOBREGAT;TORDERA;CALELLA;20;497.50;496.00;-1.50;PUNTUAL
2499460223040;L'HOSPITALET DE LLOBREGAT;TORDERA;PINEDA DE MAR;21;502.00;500.00;-2.00;PUNTUAL
2499460223040;L'HOSPITALET DE LLOBREGAT;TORDERA;SANTA SUSANNA;22;505.50;506.00;0.50;PUNTUAL
2499460223040;L'HOSPITALET DE LLOBREGAT;TORDERA;MALGRAT DE MAR;23;509.00;510.00;1.00;PUNTUAL
2499460223040;L'HOSPITALET DE LLOBREGAT;TORDERA;BLANES;24;515.50;516.00;0.50;PUNTUAL
2499460223040;L'HOSPITALET DE LLOBREGAT;TORDERA;TORDERA;25;522.00;522.00;0.00;PUNTUAL
2499460223424;TORDERA;L'HOSPITALET DE LLOBREGAT;TORDERA;1;418.00;418.00;0.00;PUNTUAL
2499460223424;TORDERA;L'HOSPITALET DE LLOBREGAT;BLANES;2;424.50;422.00;-2.50;AVANÇAT
2499460223424;TORDERA;L'HOSPITALET DE LLOBREGAT;MALGRAT DE MAR;3;431.00;430.00;-1.00;PUNTUAL
2499460223424;TORDERA;L'HOSPITALET DE LLOBREGAT;SANTA SUSANNA;4;434.50;434.00;-0.50;PUNTUAL
2499460223424;TORDERA;L'HOSPITALET DE LLOBREGAT;PINEDA DE MAR;5;438.00;438.00;0.00;PUNTUAL
2499460223424;TORDERA;L'HOSPITALET DE LLOBREGAT;CALELLA;6;442.50;442.00;-0.50;PUNTUAL
2499460223424;TORDERA;L'HOSPITALET DE LLOBREGAT;SANT POL DE MAR;7;447.00;448.00;1.00;PUNTUAL
2499460223424;TORDERA;L'HOSPITALET DE LLOBREGAT;CANET DE MAR;8;451.50;452.00;0.50;PUNTUAL
2499460223424;TORDERA;L'HOSPITALET DE LLOBREGAT;ARENYS DE MAR;9;457.00;456.00;-1.00;PUNTUAL
2499460223424;TORDERA;L'HOSPITALET DE LLOBREGAT;SANT ANDREU DE LLAVANERES;10;462.50;460.00;-2.50;AVANÇAT
2499460223424;TORDERA;L'HOSPITALET DE LLOBREGAT;MATARO;11;468.00;466.00;-2.00;PUNTUAL
2499460223424;TORDERA;L'HOSPITALET DE LLOBREGAT;CABRERA DE MAR-VILASSAR DE MAR;12;472.50;472.00;-0.50;PUNTUAL
2499460223424;TORDERA;L'HOSPITALET DE LLOBREGAT;VILASSAR DE MAR;13;476.00;476.00;0.00;PUNTUAL
2499460223424;TORDERA;L'HOSPITALET DE LLOBREGAT;PREMIA DE MAR;14;479.50;480.00;0.50;PUNTUAL
2499460223424;TORDERA;L'HOSPITALET DE LLOBREGAT;OCATA;15;483.00;484.00;1.00;PUNTUAL
2499460223424;TORDERA;L'HOSPITALET DE LLOBREGAT;EL MASNOU;16;485.50;488.00;2.50;TARD
2499460223424;TORDERA;L'HOSPITALET DE LLOBREGAT;MONTGAT-NORD;17;489.00;492.00;3.00;TARD
2499460223424;TORDERA;L'HOSPITALET DE LLOBREGAT;MONTGAT;18;491.50;496.00;4.50;TARD
2499460223424;TORDERA;L'HOSPITALET DE LLOBREGAT;BADALONA;19;495.00;500.00;5.00;TARD
2499460223424;TORDERA;L'HOSPITALET DE LLOBREGAT;SANT ADRIA DE BESOS;20;498.50;504.00;5.50;TARD
2499460223424;TORDERA;L'HOSPITALET DE LLOBREGAT;BARCELONA-CLOT-ARAGO;21;504.00;508.00;4.00;TARD
2499460223424;TORDERA;L'HOSPITALET DE LLOBREGAT;ARC DE TRIOMF;22;508.50;512.00;3.50;TARD
2499460223424;TORDERA;L'HOSPITALET DE LLOBREGAT;PLACA DE CATALUNYA;23;512.00;516.00;4.00;TARD
2499460223424;TORDERA;L'HOSPITALET DE LLOBREGAT;BARCELONA-SANTS;24;516.50;520.00;3.50;TARD
2499460223424;TORDERA;L'HOSPITALET DE LLOBREGAT;L'HOSPITALET DE LLOBREGAT;25;522.00;524.00;2.00;PUNTUAL
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;L'HOSPITALET DE LLOBREGAT;1;450.00;450.00;0.00;PUNTUAL
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;BARCELONA-SANTS;2;455.50;452.00;-3.50;AVANÇAT
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;PLACA DE CATALUNYA;3;460.00;458.00;-2.00;PUNTUAL
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;ARC DE TRIOMF;4;463.50;464.00;0.50;PUNTUAL
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;BARCELONA-CLOT-ARAGO;5;468.00;468.00;0.00;PUNTUAL
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;SANT ADRIA DE BESOS;6;473.50;472.00;-1.50;PUNTUAL
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;BADALONA;7;477.00;476.00;-1.00;PUNTUAL
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;MONTGAT;8;480.50;480.00;-0.50;PUNTUAL
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;MONTGAT-NORD;9;483.00;484.00;1.00;PUNTUAL
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;EL MASNOU;10;486.50;488.00;1.50;PUNTUAL
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;OCATA;11;489.00;492.00;3.00;TARD
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;PREMIA DE MAR;12;492.50;496.00;3.50;TARD
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;VILASSAR DE MAR;13;496.00;500.00;4.00;TARD
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;CABRERA DE MAR-VILASSAR DE MAR;14;499.50;504.00;4.50;TARD
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;MATARO;15;504.00;508.00;4.00;TARD
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;SANT ANDREU DE LLAVANERES;16;509.50;512.00;2.50;TARD
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;ARENYS DE MAR;17;515.00;516.00;1.00;PUNTUAL
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;CANET DE MAR;18;520.50;520.00;-0.50;PUNTUAL
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;SANT POL DE MAR;19;525.00;524.00;-1.00;PUNTUAL
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;CALELLA;20;529.50;528.00;-1.50;PUNTUAL
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;PINEDA DE MAR;21;534.00;532.00;-2.00;PUNTUAL
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;SANTA SUSANNA;22;537.50;538.00;0.50;PUNTUAL
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;MALGRAT DE MAR;23;541.00;542.00;1.00;PUNTUAL
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;BLANES;24;547.50;548.00;0.50;PUNTUAL
2499468913776;L'HOSPITALET DE LLOBREGAT;TORDERA;TORDERA;25;554.00;554.00;0.00;PUNTUAL
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;TORDERA;1;450.00;450.00;0.00;PUNTUAL
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;BLANES;2;456.50;454.00;-2.50;AVANÇAT
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;MALGRAT DE MAR;3;463.00;462.00;-1.00;PUNTUAL
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;SANTA SUSANNA;4;466.50;466.00;-0.50;PUNTUAL
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;PINEDA DE MAR;5;470.00;470.00;0.00;PUNTUAL
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;CALELLA;6;474.50;474.00;-0.50;PUNTUAL
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;SANT POL DE MAR;7;479.00;478.00;-1.00;PUNTUAL
2499468912960;TORDERA;L'HOSPITALET DE LLOBREGAT;CANET DE MAR;8;483.50;482.00;-1.50;PUNTUAL
